id,lat,long,irradiance,farm_type,capacity,capacity_factor,power_generation,estimated_cost
3439,34.594936,-99.391418,5.978614807,small_utility,5,0.249,10910.97202,13300000
3440,34.603153,-99.147034,5.979349136,medium_community,2,0.249,4364.924869,5320000
3441,34.603878,-99.124817,5.979349136,large_community,5,0.249,10912.31217,13300000
3442,34.604584,-99.1026,5.951571941,medium_utility,500,0.248,1086161.879,1330000000
3443,34.608063,-98.991516,5.961078167,large_utility,2000,0.248,4351587.062,5320000000
3444,34.608742,-98.969299,5.961078167,small_community,0.15,0.248,326.3690296,399000
3445,34.609421,-98.947083,5.90931654,medium_utility,500,0.246,1078450.269,1330000000
3446,34.639565,-97.679779,5.662379742,medium_residential,0.01,0.236,20.66768606,26600
3447,34.64106,-97.59082,5.613680363,large_utility,2000,0.234,4097986.665,5320000000
3448,34.641411,-97.568573,5.613680363,medium_community,2,0.234,4097.986665,5320000
3449,34.641769,-97.546326,5.614278793,small_utility,5,0.234,10246.0588,13300000
3450,34.650482,-96.834412,5.592478275,medium_community,2,0.233,4082.509141,5320000
3451,34.650665,-96.812164,5.592478275,large_community,5,0.233,10206.27285,13300000
3452,34.650845,-96.789917,5.631732464,small_residential,0.005,0.235,10.27791175,13300
3453,34.651031,-96.76767,5.631732464,medium_residential,0.01,0.235,20.55582349,26600
3454,34.651203,-96.745422,5.59803009,medium_community,2,0.233,4086.561966,5320000
3455,34.651371,-96.723175,5.59803009,medium_utility,500,0.233,1021640.491,1330000000
3456,34.654026,-95.922119,5.366308689,medium_residential,0.01,0.224,19.58702671,26600
3457,34.653362,-95.632843,5.358490467,medium_community,2,0.223,3911.698041,5320000
3458,34.647572,-94.876343,5.173843384,small_utility,5,0.216,9442.264176,13300000
3459,34.647316,-94.854095,5.173843384,medium_community,2,0.216,3776.90567,5320000
3460,34.647045,-94.831848,5.205555439,medium_utility,500,0.217,950013.8676,1330000000
3461,34.646782,-94.809601,5.205555439,small_community,0.15,0.217,285.0041603,399000
3462,34.365101,-88.511841,5.245147228,large_residential,0.015,0.219,28.71718107,39900
3463,33.838154,-83.4534,5.403629303,large_utility,2000,0.225,3944649.391,5320000000
3464,33.664768,-82.197449,5.445398808,medium_community,2,0.227,3975.14113,5320000
3465,33.363693,-80.262238,5.425572872,large_community,5,0.226,9901.670491,13300000
3466,33.001987,-113.871094,6.81213522,medium_community,2,0.284,4972.858711,5320000
3467,33.006016,-113.849915,6.81213522,large_community,5,0.284,12432.14678,13300000
3468,33.01004,-113.828751,6.800080776,small_utility,5,0.283,12410.14742,13300000
3469,33.01405,-113.807571,6.800080776,small_utility,5,0.283,12410.14742,13300000
3470,33.01807,-113.786392,6.828350067,large_residential,0.015,0.285,37.38521662,39900
3471,33.038078,-113.680481,6.759897709,medium_residential,0.01,0.282,24.67362664,26600
3472,33.042053,-113.659286,6.72725296,small_residential,0.005,0.28,12.27723665,13300
3473,33.046032,-113.638092,6.728025913,small_residential,0.005,0.28,12.27864729,13300
3474,33.050011,-113.616898,6.728025913,medium_community,2,0.28,4911.458916,5320000
3475,33.530289,-110.819366,6.529768467,medium_community,2,0.272,4766.730981,5320000
3476,33.7864,-109.070679,6.178026199,small_utility,5,0.257,11274.89781,13300000
3477,33.789352,-109.048996,6.178026199,small_utility,5,0.257,11274.89781,13300000
3478,33.795273,-109.005646,6.241395473,large_community,5,0.26,11390.54674,13300000
3479,33.798222,-108.983978,6.143994808,medium_community,2,0.256,4485.11621,5320000
3480,33.801163,-108.962296,6.143994808,large_utility,2000,0.256,4485116.21,5320000000
3481,34.180878,-105.756195,6.419532776,medium_residential,0.01,0.267,23.43129463,26600
3482,34.185314,-105.712341,6.447916508,small_community,0.15,0.269,353.0234288,399000
3483,34.20285,-105.536835,6.45314455,small_utility,5,0.269,11776.9888,13300000
3484,34.524174,-101.36731,6.228833675,small_utility,5,0.26,11367.62146,13300000
3485,34.525398,-101.345154,6.183570862,medium_residential,0.01,0.258,22.57003365,26600
3486,34.526611,-101.322998,6.183570862,medium_utility,500,0.258,1128501.682,1330000000
3487,34.527828,-101.300842,6.235395432,medium_community,2,0.26,4551.838665,5320000
3488,34.529034,-101.278687,6.210609913,large_community,5,0.259,11334.36309,13300000
3489,34.530235,-101.256531,6.210609913,medium_utility,500,0.259,1133436.309,1330000000
3490,34.531437,-101.234344,6.17766571,medium_community,2,0.257,4509.695968,5320000
3491,34.532631,-101.212189,6.17766571,large_utility,2000,0.257,4509695.968,5320000000
3492,34.533813,-101.190033,6.129224777,small_utility,5,0.255,11185.83522,13300000
3493,34.534996,-101.167847,6.129224777,small_community,0.15,0.255,335.5750565,399000
3494,34.536179,-101.145691,6.044300079,large_community,5,0.252,11030.84764,13300000
3495,34.537342,-101.123535,6.044300079,large_utility,2000,0.252,4412339.058,5320000000
3496,34.611664,-99.436798,6.012683868,small_community,0.15,0.251,329.1944418,399000
3497,34.61245,-99.414581,6.012683868,large_community,5,0.251,10973.14806,13300000
3498,34.613224,-99.392365,5.978614807,large_community,5,0.249,10910.97202,13300000
3499,34.621445,-99.147919,5.979349136,small_community,0.15,0.249,327.3693652,399000
3500,34.622169,-99.125702,5.979349136,small_residential,0.005,0.249,10.91231217,13300
3501,34.622875,-99.103455,5.951571941,small_utility,5,0.248,10861.61879,13300000
3502,34.626358,-98.99234,5.961078167,small_community,0.15,0.248,326.3690296,399000
3503,34.627037,-98.970123,5.961078167,large_utility,2000,0.248,4351587.062,5320000000
3504,34.627712,-98.947876,5.90931654,large_utility,2000,0.246,4313801.074,5320000000
3505,34.632309,-98.792297,5.878216267,small_residential,0.005,0.245,10.72774469,13300
3506,34.659718,-97.569,5.613680363,large_utility,2000,0.234,4097986.665,5320000000
3507,34.660069,-97.546753,5.614278793,medium_community,2,0.234,4098.423519,5320000
3508,34.667549,-96.968201,5.606058598,large_community,5,0.234,10231.05694,13300000
3509,34.668789,-96.834656,5.592478275,medium_community,2,0.233,4082.509141,5320000
3510,34.66898,-96.812408,5.592478275,large_community,5,0.233,10206.27285,13300000
3511,34.669163,-96.790161,5.631732464,medium_community,2,0.235,4111.164699,5320000
3512,34.669334,-96.767883,5.631732464,small_utility,5,0.235,10277.91175,13300000
3513,34.669506,-96.745636,5.59803009,large_utility,2000,0.233,4086561.966,5320000000
3514,34.669674,-96.723389,5.59803009,large_residential,0.015,0.233,30.64921474,39900
3515,34.669834,-96.701111,5.532948017,medium_residential,0.01,0.231,20.19526026,26600
3516,34.671898,-95.699524,5.345500946,large_community,5,0.223,9755.539226,13300000
3517,34.671829,-95.677246,5.336909771,medium_utility,500,0.222,973986.0332,1330000000
3518,34.671749,-95.654999,5.336909771,large_utility,2000,0.222,3895944.133,5320000000
3519,34.671673,-95.632751,5.366808414,small_utility,5,0.224,9794.425356,13300000
3520,34.671585,-95.610474,5.366808414,medium_community,2,0.224,3917.770142,5320000
3521,34.579136,-91.741577,5.372972488,large_residential,0.015,0.224,29.41702437,39900
3522,34.305229,-87.562103,5.207311153,large_utility,2000,0.217,3801337.142,5320000000
3523,33.914963,-83.906403,5.328861237,large_utility,2000,0.222,3890068.703,5320000000
3524,33.818737,-83.167816,5.392790318,small_utility,5,0.225,9841.84233,13300000
3525,33.381573,-80.257965,5.425572872,medium_utility,500,0.226,990167.0491,1330000000
3526,33.37801,-80.236572,5.378286839,small_community,0.15,0.224,294.4612044,399000
3527,33.019745,-113.875885,6.81213522,large_community,5,0.284,12432.14678,13300000
3528,33.023769,-113.854721,6.81213522,large_utility,2000,0.284,4972858.711,5320000000
3529,33.027798,-113.833542,6.800080776,medium_utility,500,0.283,1241014.742,1330000000
3530,33.031818,-113.812363,6.739200592,medium_utility,500,0.281,1229904.108,1330000000
3531,33.035831,-113.791183,6.751645565,medium_utility,500,0.281,1232175.316,1330000000
3532,33.05584,-113.685242,6.759897709,large_community,5,0.282,12336.81332,13300000
3533,33.059822,-113.664032,6.72725296,medium_community,2,0.28,4910.894661,5320000
3534,33.063793,-113.642838,6.72725296,small_community,0.15,0.28,368.3170996,399000
3535,33.521206,-110.995422,6.442444324,medium_utility,500,0.268,1175746.089,1330000000
3536,33.777496,-109.269257,6.24952364,small_residential,0.005,0.26,11.40538064,13300
3537,33.810326,-109.030884,6.241395473,large_community,5,0.26,11390.54674,13300000
3538,33.813286,-109.009201,6.241395473,small_community,0.15,0.26,341.7164021,399000
3539,33.816235,-108.987518,6.143994808,large_residential,0.015,0.256,33.63837157,39900
3540,33.819176,-108.965836,6.143994808,small_utility,5,0.256,11212.79052,13300000
3541,34.051746,-107.115921,6.371208191,medium_residential,0.01,0.265,23.2549099,26600
3542,34.192333,-105.824677,6.503419876,small_utility,5,0.271,11868.74127,13300000
3543,34.203457,-105.714996,6.470417023,small_residential,0.005,0.27,11.80851107,13300
3544,34.214455,-105.605301,6.393381119,small_utility,5,0.266,11667.92054,13300000
3545,34.223171,-105.517502,6.49692297,small_residential,0.005,0.271,11.85688442,13300
3546,34.225334,-105.495544,6.49692297,small_residential,0.005,0.271,11.85688442,13300
3547,34.227493,-105.473602,6.439352036,medium_utility,500,0.268,1175181.747,1330000000
3548,34.23822,-105.3638,6.404253483,medium_residential,0.01,0.267,23.37552521,26600
3549,34.240349,-105.341843,6.410954952,small_community,0.15,0.267,350.9997836,399000
3550,34.541203,-101.390961,6.228833675,small_residential,0.005,0.26,11.36762146,13300
3551,34.542427,-101.368805,6.228833675,large_community,5,0.26,11367.62146,13300000
3552,34.543648,-101.346649,6.183570862,small_residential,0.005,0.258,11.28501682,13300
3553,34.544872,-101.324463,6.183570862,small_residential,0.005,0.258,11.28501682,13300
3554,34.546082,-101.302307,6.235395432,medium_utility,500,0.26,1137959.666,1330000000
3555,34.547291,-101.280151,6.235395432,small_community,0.15,0.26,341.3878999,399000
3556,34.548496,-101.257965,6.210609913,medium_utility,500,0.259,1133436.309,1330000000
3557,34.549698,-101.235809,6.17766571,small_residential,0.005,0.257,11.27423992,13300
3558,34.550884,-101.213623,6.135236263,small_utility,5,0.256,11196.80618,13300000
3559,34.552074,-101.191467,6.081243515,medium_utility,500,0.253,1109826.941,1330000000
3560,34.553265,-101.169281,6.081243515,large_community,5,0.253,11098.26941,13300000
3561,34.554443,-101.147125,6.068947315,medium_residential,0.01,0.253,22.1516577,26600
3562,34.581196,-100.614746,6.141476154,medium_community,2,0.256,4483.277592,5320000
3563,34.582253,-100.59256,6.096910954,large_community,5,0.254,11126.86249,13300000
3564,34.62994,-99.437744,6.012683868,large_utility,2000,0.251,4389259.224,5320000000
3565,34.630733,-99.415527,6.050706387,large_community,5,0.252,11042.53916,13300000
3566,34.631508,-99.393311,5.992146969,large_community,5,0.25,10935.66822,13300000
3567,34.639736,-99.148804,6.064912796,medium_utility,500,0.253,1106846.585,1330000000
3568,34.640453,-99.126556,6.064912796,small_utility,5,0.253,11068.46585,13300000
3569,34.641167,-99.10434,5.996948719,medium_community,2,0.25,4377.772565,5320000
3570,34.644642,-98.993164,5.926921844,large_utility,2000,0.247,4326652.946,5320000000
3571,34.645332,-98.970947,5.926921844,medium_utility,500,0.247,1081663.237,1330000000
3572,34.646008,-98.9487,5.948097229,large_utility,2000,0.248,4342110.977,5320000000
3573,34.649956,-98.815308,5.89033556,small_residential,0.005,0.245,10.7498624,13300
3574,34.6506,-98.79306,5.878216267,large_community,5,0.245,10727.74469,13300000
3575,34.65123,-98.770813,5.878216267,large_utility,2000,0.245,4291097.875,5320000000
3576,34.687088,-96.8349,5.582064152,medium_residential,0.01,0.233,20.37453415,26600
3577,34.687283,-96.812622,5.582064152,medium_community,2,0.233,4074.906831,5320000
3578,34.687473,-96.790344,5.54187727,medium_utility,500,0.231,1011392.602,1330000000
3579,34.687634,-96.768097,5.54187727,medium_community,2,0.231,4045.570407,5320000
3580,34.687813,-96.74585,5.553124905,small_utility,5,0.231,10134.45295,13300000
3581,34.687984,-96.723572,5.553124905,small_community,0.15,0.231,304.0335885,399000
3582,34.690273,-95.72168,5.376377583,medium_utility,500,0.224,981188.9089,1330000000
3583,34.687473,-95.209656,5.254419804,large_utility,2000,0.219,3835726.457,5320000000
3584,34.687283,-95.187378,5.287554264,large_residential,0.015,0.22,28.9493596,39900
3585,34.687088,-95.1651,5.287554264,medium_utility,500,0.22,964978.6532,1330000000
3586,34.686897,-95.142853,5.275654316,small_utility,5,0.22,9628.069127,13300000
3587,34.667461,-93.874237,5.241295338,medium_residential,0.01,0.218,19.13072798,26600
3588,34.610535,-92.05127,5.333216667,small_residential,0.005,0.222,9.733120417,13300
3589,34.561398,-90.985931,5.389699936,medium_residential,0.01,0.225,19.67240477,26600
3590,34.108601,-85.38678,5.309212208,large_community,5,0.221,9689.31228,13300000
3591,34.031364,-84.709412,5.291599751,large_utility,2000,0.22,3862867.818,5320000000
3592,33.03347,-113.901886,6.792382717,small_residential,0.005,0.283,12.39609846,13300
3593,33.037495,-113.880707,6.792382717,small_community,0.15,0.283,371.8829538,399000
3594,33.569496,-110.805908,6.499741077,small_utility,5,0.271,11862.02747,13300000
3595,33.768192,-109.467773,6.142370224,medium_utility,500,0.256,1120982.566,1330000000
3596,33.771252,-109.446121,6.142370224,large_residential,0.015,0.256,33.62947698,39900
3597,33.816463,-109.12117,6.165363789,large_community,5,0.257,11251.78891,13300000
3598,33.819435,-109.099487,6.185890198,medium_community,2,0.258,4515.699845,5320000
3599,33.822414,-109.07782,6.195708752,large_residential,0.015,0.258,33.92150542,39900
3600,33.825378,-109.056122,6.195708752,large_utility,2000,0.258,4522867.389,5320000000
3601,33.828339,-109.034454,6.241395473,medium_residential,0.01,0.26,22.78109348,26600
3602,33.831299,-109.012756,6.193077087,large_community,5,0.258,11302.36568,13300000
3603,33.834259,-108.991074,6.22587204,large_residential,0.015,0.259,34.08664942,39900
3604,34.069836,-107.118973,6.371208191,medium_community,2,0.265,4650.981979,5320000
3605,34.072365,-107.097137,6.406261444,small_community,0.15,0.267,350.7428141,399000
3606,34.117012,-106.703644,6.654831409,medium_utility,500,0.277,1214506.732,1330000000
3607,34.119434,-106.681763,6.654831409,small_utility,5,0.277,12145.06732,13300000
3608,34.121868,-106.659882,6.639421463,small_residential,0.005,0.277,12.11694417,13300
3609,34.21048,-105.827393,6.503419876,small_community,0.15,0.271,356.0622382,399000
3610,34.217167,-105.761566,6.46630621,small_utility,5,0.269,11801.00883,13300000
3611,34.219387,-105.739624,6.440309525,small_community,0.15,0.268,352.6069465,399000
3612,34.221603,-105.717682,6.470417023,small_community,0.15,0.27,354.255332,399000
3613,34.223808,-105.69574,6.470417023,large_community,5,0.27,11808.51107,13300000
3614,34.239147,-105.542084,6.460960388,large_residential,0.015,0.269,35.37375812,39900
3615,34.241322,-105.520126,6.460960388,small_utility,5,0.269,11791.25271,13300000
3616,34.243488,-105.498169,6.435239792,medium_residential,0.01,0.268,23.48862524,26600
3617,34.245644,-105.476212,6.411189556,large_community,5,0.267,11700.42094,13300000
3618,34.247799,-105.454254,6.411189556,large_residential,0.015,0.267,35.10126282,39900
3619,34.249947,-105.432281,6.397146702,small_community,0.15,0.267,350.2437819,399000
3620,34.252102,-105.410324,6.397146702,large_residential,0.015,0.267,35.02437819,39900
3621,34.254234,-105.388351,6.404253483,large_community,5,0.267,11687.76261,13300000
3622,34.256378,-105.366394,6.404253483,large_residential,0.015,0.267,35.06328782,39900
3623,34.260628,-105.322449,6.410954952,small_community,0.15,0.267,350.9997836,399000
3624,34.558224,-101.414642,6.229958057,medium_utility,500,0.26,1136967.345,1330000000
3625,34.55946,-101.392456,6.185108662,small_utility,5,0.258,11287.82331,13300000
3626,34.560684,-101.3703,6.185108662,small_residential,0.005,0.258,11.28782331,13300
3627,34.561916,-101.348114,6.197494507,large_residential,0.015,0.258,33.93128243,39900
3628,34.563129,-101.325958,6.197494507,medium_utility,500,0.258,1131042.748,1330000000
3629,34.564339,-101.303772,6.235798359,medium_utility,500,0.26,1138033.201,1330000000
3630,34.565556,-101.281616,6.235798359,medium_residential,0.01,0.26,22.76066401,26600
3631,34.566753,-101.25943,6.165918827,medium_community,2,0.257,4501.120744,5320000
3632,34.567955,-101.237244,6.135236263,large_community,5,0.256,11196.80618,13300000
3633,34.569145,-101.215088,6.135236263,medium_residential,0.01,0.256,22.39361236,26600
3634,34.570335,-101.192902,6.081243515,large_residential,0.015,0.253,33.29480824,39900
3635,34.571522,-101.170715,6.081243515,small_utility,5,0.253,11098.26941,13300000
3636,34.572708,-101.14856,6.068947315,large_residential,0.015,0.253,33.22748655,39900
3637,34.598408,-100.638245,6.090467453,small_community,0.15,0.254,333.4530931,399000
